연도,월,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위
2022,1,건고추,화건,13352.974,상품,600,g
2022,1,건고추,양건,17264.103,상품,600,g
2022,1,풋고추,풋고추,1319.932,상품,100,g
2022,1,풋고추,꽈리고추,1524.989,상품,100,g
2022,1,풋고추,꽈리고추,971.5,중품,100,g
2022,1,풋고추,청양고추,1320.489,상품,100,g
2022,1,풋고추,청양고추,884.958,중품,100,g
2022,1,붉은고추,붉은고추,1587.954,상품,100,g
2022,1,붉은고추,붉은고추,802.66,중품,100,g
2022,1,양파,양파,2083.443,상품,1,kg
2022,1,양파,양파,1558.15,중품,1,kg
2022,1,파,대파,2764.877,상품,1,kg
2022,1,파,대파,2021.125,중품,1,kg
2022,1,파,쪽파,8110.014,상품,1,kg
2022,1,파,쪽파,6457.227,중품,1,kg
2022,1,생강,국산,8099.509,상품,1,kg
2022,1,생강,국산,5404.625,중품,1,kg
2022,1,고춧가루,국산,30490.25,상품,1,kg
2022,1,고춧가루,중국,12294.295,상품,1,kg
2022,1,미나리,미나리,978.036,상품,100,g
2022,1,깻잎,깻잎,2847.025,상품,100,g
2022,1,피망,청,1704.395,상품,100,g
2022,1,파프리카,파프리카,1881.785,상품,200,g
2022,1,파프리카,파프리카,1330.692,중품,200,g
2022,1,멜론,멜론,14502.484,상품,1,개
2022,1,멜론,멜론,11573.795,중품,1,개
2022,1,깐마늘(국산),깐마늘(국산),12117.494,상품,1,kg
2022,1,깐마늘(국산),깐마늘(국산),9040.941,중품,1,kg
2022,1,참깨,백색(국산),16877.941,상품,500,g
2022,1,참깨,중국,4710.147,중품,500,g
2022,1,참깨,인도,3277.143,중품,500,g
2022,1,땅콩,국산,2711.686,상품,100,g
2022,1,땅콩,수입,883.794,중품,100,g
2022,1,느타리버섯,느타리버섯,1112.101,상품,100,g
2022,1,느타리버섯,느타리버섯,813,중품,100,g
2022,1,느타리버섯,애느타리버섯,620.207,상품,100,g
2022,1,팽이버섯,팽이버섯,577.023,상품,150,g
2022,1,팽이버섯,팽이버섯,427.143,중품,150,g
2022,1,새송이버섯,새송이버섯,587.513,상품,100,g
2022,1,새송이버섯,새송이버섯,471.417,중품,100,g
2022,1,호두,수입,1593.443,중품,100,g
2022,1,아몬드,수입,1450.557,중품,100,g
2022,1,사과,후지,26600.249,상품,10,개
2022,1,사과,후지,17861.778,중품,10,개
2022,1,배,신고,34963.089,상품,10,개
2022,1,배,신고,28404.161,중품,10,개
2022,1,포도,레드글로브 페루,8662.94,상품,1,kg
2022,1,포도,톰슨 미국,10830,상품,1,kg
2022,1,포도,샤인머스켓,42764.651,상품,2,kg
2022,1,포도,샤인머스켓,36109.038,중품,2,kg
2022,1,감귤,노지,3040.571,M과,10,개
2022,1,감귤,노지,2345.22,S과,10,개
2022,1,단감,단감,15045.216,상품,10,개
2022,1,단감,단감,11262.671,중품,10,개
2022,1,바나나,수입,296.7,상품,100,g
2022,1,바나나,수입,278.322,중품,100,g
2022,1,참다래,국산,8475.679,상품,10,개
2022,1,참다래,국산,7108,중품,10,개
2022,1,참다래,그린 뉴질랜드,7113.618,상품,10,개
2022,1,파인애플,수입,6128.05,상품,1,개
2022,1,파인애플,수입,5256.644,중품,1,개
2022,1,오렌지,네이블 미국,15854.678,상품,10,개
2022,1,오렌지,네이블 미국,14270,중품,10,개
2022,1,방울토마토,방울토마토,11437.172,상품,1,kg
2022,1,방울토마토,대추방울토마토,9909.997,상품,1,kg
2022,1,레몬,수입,10496.14,상품,10,개
2022,1,레몬,수입,8020.608,중품,10,개
2022,1,건포도,수입,935.889,중품,100,g
2022,1,건블루베리,수입,3245.926,중품,100,g
2022,1,망고,수입,5622.908,상품,1,개
2022,1,쇠고기,한우갈비,7850,1등급,100,g
2022,1,쇠고기,한우등심,11187.594,1등급,100,g
2022,1,쇠고기,한우등심,14260.748,1+등급,100,g
2022,1,쇠고기,한우양지,6427.856,1등급,100,g
2022,1,쇠고기,한우양지,8256.171,1+등급,100,g
2022,1,쇠고기,한우안심,15216.861,1등급,100,g
2022,1,쇠고기,한우안심,18951.813,1+등급,100,g
2022,1,쇠고기,한우설도,5011.98,1등급,100,g
2022,1,쇠고기,한우설도,6107.243,1+등급,100,g
2022,1,쇠고기,미국산갈비,3370.496,냉동,100,g
2022,1,쇠고기,미국산갈비살,3213.455,냉장,100,g
2022,1,쇠고기,호주산갈비,3473.841,냉장,100,g
2022,1,쇠고기,호주산갈비,3151.807,냉동,100,g
2022,1,돼지고기,삼겹살(국산냉장),2361.088,중품,100,g
2022,1,돼지고기,삼겹살(수입냉동),1370.331,중품,100,g
2022,1,돼지고기,목살,2219.345,중품,100,g
2022,1,돼지고기,돼지갈비,1409.413,중품,100,g
2022,1,돼지고기,앞다리살,1305.774,중품,100,g
2022,1,닭고기,도계,5311.619,중품,1,kg
2022,1,계란,특란,6254.998,중품,30,개
2022,1,우유,우유,2711.481,상품,1,리터
2022,1,고등어,생선,3494.043,중품,1,마리
2022,1,고등어,냉동,2978.571,중품,1,마리
2022,1,고등어,염장,3742.666,중품,2,마리
2022,1,꽁치,냉동(수입),6043.016,중품,5,마리
2022,1,갈치,생선,7336.91,중품,1,마리
2022,1,갈치,냉동,4607.353,중품,1,마리
2022,1,명태,냉동,2442.347,중품,1,마리
2022,1,물오징어,생선,6164.348,중품,1,마리
2022,1,물오징어,냉동,4469.097,중품,1,마리
2022,1,건멸치,건멸치,2752.992,중품,100,g
2022,1,건오징어,건오징어,63613.71,중품,10,마리
2022,1,김,마른김,915.861,중품,10,장
2022,1,김,얼구운김,1642.105,중품,10,장
2022,1,건미역,건미역,2950.045,상품,100,g
2022,1,굴,굴,25978.551,상품,1,kg
2022,1,수입조기,부세수입(냉동),3879.258,중품,1,마리
2022,1,새우젓,새우젓,21470.521,상품,1,kg
2022,1,멸치액젓,멸치액젓,5206.421,상품,1,kg
2022,1,굵은소금,굵은소금,10406.817,상품,5,kg
2022,1,전복,전복,15036.748,중품,5,마리
2022,1,새우,흰다리(수입),4461.467,중품,10,마리
2022,1,즉석밥,CJ 햇반 백미밥 210g×8개,9808.704,상품,1,묶음
2022,1,두부,풀무원 국산콩 300g×2,4913.897,상품,1,개
2022,1,김치,대상 종가집 포기김치 3.3kg,27734.63,상품,1,개
2022,1,고추장,해찬들 우리쌀로만든 태양초고추장 1kg,14906.148,상품,1,개
2022,1,된장,청정원 재래식 생된장 1kg,6325.37,상품,1,개
2022,1,간장,샘표 양조간장 501 1.8L,13101.759,상품,1,개
2022,1,맛김(조미김),동원에프앤비 양반 들기름김 5g×20봉,7750.789,상품,1,묶음
2022,1,콩나물,풀무원 국산콩 콩나물 340g,2507.051,상품,1,봉
2022,2,쌀,일반계,52596.717,상품,20,kg
2022,2,찹쌀,일반계,4650.253,상품,1,kg
2022,2,콩,흰 콩(국산),5837.853,상품,500,g
2022,2,콩,흰 콩(국산),3583.651,중품,500,g
2022,2,팥,붉은 팥(국산),7711.844,상품,500,g
2022,2,녹두,국산,11149.286,상품,500,g
2022,2,고구마,밤,5180.225,상품,1,kg
2022,2,고구마,밤,4425.5,중품,1,kg
2022,2,감자,수미,482.622,상품,100,g
2022,2,감자,수미,284.021,중품,100,g
2022,2,배추,월동,4089.229,상품,1,포기
2022,2,배추,월동,3465.263,중품,1,포기
2022,2,양배추,양배추,3141.08,상품,1,포기
2022,2,양배추,양배추,2779.706,중품,1,포기
2022,2,시금치,시금치,8332.804,상품,1,kg
2022,2,상추,적,1071.896,상품,100,g
2022,2,상추,적,653.434,중품,100,g
2022,2,상추,청,1099.355,상품,100,g
2022,2,상추,청,589.931,중품,100,g
2022,2,얼갈이배추,얼갈이배추,3884.327,상품,1,kg
2022,2,수박,수박,24512.72,상품,1,개
2022,2,수박,수박,23118.338,중품,1,개
2022,2,오이,가시계통,14956.228,상품,10,개
2022,2,오이,다다기계통,11385.788,상품,10,개
2022,2,오이,다다기계통,7805.926,중품,10,개
2022,2,오이,취청,13642.537,상품,10,개
2022,2,호박,애호박,2088.335,상품,1,개
2022,2,호박,애호박,1592.87,중품,1,개
2022,2,호박,쥬키니,1708.707,상품,1,개
2022,2,토마토,토마토,6631.889,상품,1,kg
2022,2,토마토,토마토,4274.92,중품,1,kg
2022,2,딸기,딸기,1622.038,상품,100,g
2022,2,딸기,딸기,1389.325,중품,100,g
2022,2,무,월동,1704.021,상품,1,개
2022,2,무,월동,1485.736,중품,1,개
2022,2,당근,무세척,2864.167,상품,1,kg
2022,2,당근,무세척,2244.667,중품,1,kg
2022,2,열무,열무,5132.614,상품,1,kg
2022,2,건고추,화건,13525.631,상품,600,g
2022,2,건고추,양건,17161.111,상품,600,g
2022,2,풋고추,풋고추,1649.678,상품,100,g
2022,2,풋고추,꽈리고추,1389.268,상품,100,g
2022,2,풋고추,꽈리고추,944.398,중품,100,g
2022,2,풋고추,청양고추,1316.705,상품,100,g
2022,2,풋고추,청양고추,911.296,중품,100,g
2022,2,붉은고추,붉은고추,1702.186,상품,100,g
2022,2,붉은고추,붉은고추,866.042,중품,100,g
2022,2,양파,양파,2002.626,상품,1,kg
2022,2,양파,양파,1527.389,중품,1,kg
2022,2,파,대파,2687.323,상품,1,kg
2022,2,파,대파,1944.63,중품,1,kg
2022,2,파,쪽파,8945.738,상품,1,kg
2022,2,파,쪽파,7175.859,중품,1,kg
2022,2,생강,국산,8388.99,상품,1,kg
2022,2,생강,국산,5676.806,중품,1,kg
2022,2,고춧가루,국산,30875.038,상품,1,kg
2022,2,고춧가루,중국,12325.555,상품,1,kg
2022,2,미나리,미나리,914.145,상품,100,g
2022,2,깻잎,깻잎,2703.057,상품,100,g
2022,2,피망,청,1808.57,상품,100,g
2022,2,파프리카,파프리카,2113.207,상품,200,g
2022,2,파프리카,파프리카,1552.521,중품,200,g
2022,2,멜론,멜론,13942.555,상품,1,개
2022,2,멜론,멜론,11931.392,중품,1,개
2022,2,깐마늘(국산),깐마늘(국산),12316.566,상품,1,kg
2022,2,깐마늘(국산),깐마늘(국산),9058.366,중품,1,kg
2022,2,참깨,백색(국산),16713.072,상품,500,g
2022,2,참깨,중국,4737.451,중품,500,g
2022,2,참깨,인도,3277.143,중품,500,g
2022,2,땅콩,국산,2758.635,상품,100,g
2022,2,땅콩,수입,883.959,중품,100,g
2022,2,느타리버섯,느타리버섯,1091.087,상품,100,g
2022,2,느타리버섯,느타리버섯,777.986,중품,100,g
2022,2,느타리버섯,애느타리버섯,599.513,상품,100,g
2022,2,팽이버섯,팽이버섯,572.539,상품,150,g
2022,2,새송이버섯,새송이버섯,604.403,상품,100,g
2022,2,새송이버섯,새송이버섯,473.38,중품,100,g
2022,2,호두,수입,1685.317,중품,100,g
2022,2,아몬드,수입,1564.103,중품,100,g
2022,2,사과,후지,26645.932,상품,10,개
2022,2,사과,후지,19027.422,중품,10,개
2022,2,배,신고,38491.846,상품,10,개
2022,2,배,신고,27084.459,중품,10,개
2022,2,포도,레드글로브 페루,8078.223,상품,1,kg
2022,2,포도,샤인머스켓,48855.596,상품,2,kg
2022,2,포도,샤인머스켓,36888.563,중품,2,kg
2022,2,감귤,노지,3042.624,M과,10,개
2022,2,감귤,노지,2606.278,S과,10,개
2022,2,단감,단감,15399.378,상품,10,개
2022,2,단감,단감,12659.463,중품,10,개
2022,2,바나나,수입,304.942,상품,100,g
2022,2,바나나,수입,285.466,중품,100,g
2022,2,참다래,국산,8535.844,상품,10,개
2022,2,참다래,국산,7292.2,중품,10,개
2022,2,파인애플,수입,6133.333,상품,1,개
2022,2,파인애플,수입,5313.407,중품,1,개
2022,2,오렌지,네이블 미국,14914.354,상품,10,개
2022,2,방울토마토,방울토마토,10149.234,상품,1,kg
2022,2,방울토마토,대추방울토마토,9704.282,상품,1,kg
2022,2,레몬,수입,10343.095,상품,10,개
2022,2,레몬,수입,8105.259,중품,10,개
2022,2,건포도,수입,939.76,중품,100,g
2022,2,건블루베리,수입,3249.114,중품,100,g
2022,2,망고,수입,5669.654,상품,1,개
2022,2,쇠고기,한우등심,10923.015,1등급,100,g
2022,2,쇠고기,한우등심,13838.073,1+등급,100,g
2022,2,쇠고기,한우양지,6437.384,1등급,100,g
2022,2,쇠고기,한우양지,8123.347,1+등급,100,g
2022,2,쇠고기,한우안심,15335.03,1등급,100,g
2022,2,쇠고기,한우안심,19243.1,1+등급,100,g
2022,2,쇠고기,한우설도,4966.35,1등급,100,g
2022,2,쇠고기,한우설도,6025.25,1+등급,100,g
2022,2,쇠고기,미국산갈비,3706.768,냉동,100,g
2022,2,쇠고기,미국산갈비살,3300.477,냉장,100,g
2022,2,쇠고기,호주산갈비,3346.406,냉장,100,g
2022,2,쇠고기,호주산갈비,3289.798,냉동,100,g
2022,2,돼지고기,삼겹살(국산냉장),2352.005,중품,100,g
2022,2,돼지고기,삼겹살(수입냉동),1354.93,중품,100,g
2022,2,돼지고기,목살,2244.556,중품,100,g
2022,2,돼지고기,돼지갈비,1300.039,중품,100,g
2022,2,돼지고기,앞다리살,1228.34,중품,100,g
2022,2,닭고기,도계,5371.803,중품,1,kg
2022,2,계란,특란,6182.253,중품,30,개
2022,2,우유,우유,2711.481,상품,1,리터
2022,2,고등어,생선,3738.671,중품,1,마리
2022,2,고등어,냉동,2793.929,중품,1,마리
2022,2,고등어,염장,3710.794,중품,2,마리
2022,2,꽁치,냉동(수입),5595.868,중품,5,마리
2022,2,갈치,생선,7630.072,중품,1,마리
2022,2,갈치,냉동,5101.627,중품,1,마리
2022,2,명태,냉동,2403.982,중품,1,마리
2022,2,물오징어,생선,6448.482,중품,1,마리
2022,2,물오징어,냉동,4601.476,중품,1,마리
2022,2,건멸치,건멸치,2766.655,중품,100,g
2022,2,건오징어,건오징어,62449.237,중품,10,마리
2022,2,김,마른김,916.173,중품,10,장
2022,2,김,얼구운김,1639.69,중품,10,장
2022,2,건미역,건미역,2933.472,상품,100,g
2022,2,굴,굴,24003.136,상품,1,kg
2022,2,수입조기,부세수입(냉동),3814.648,중품,1,마리
2022,2,새우젓,새우젓,21295.429,상품,1,kg
2022,2,멸치액젓,멸치액젓,5335.354,상품,1,kg
2022,2,굵은소금,굵은소금,10510.683,상품,5,kg
2022,2,전복,전복,15295.884,중품,5,마리
2022,2,새우,흰다리(수입),4459.678,중품,10,마리
2022,2,즉석밥,CJ 햇반 백미밥 210g×8개,9778.128,상품,1,묶음
2022,2,두부,풀무원 국산콩 300g×2,5204.311,상품,1,개
2022,2,김치,대상 종가집 포기김치 3.3kg,27761.729,상품,1,개
2022,2,고추장,해찬들 우리쌀로만든 태양초고추장 1kg,15456.708,상품,1,개
2022,2,된장,청정원 재래식 생된장 1kg,7786.687,상품,1,개
2022,2,간장,샘표 양조간장 501 1.8L,12716.523,상품,1,개
2022,2,맛김(조미김),동원에프앤비 양반 들기름김 5g×20봉,7749.115,상품,1,묶음
2022,2,콩나물,풀무원 국산콩 콩나물 340g,2571.029,상품,1,봉
2022,3,쌀,일반계,52458.983,상품,20,kg
2022,3,찹쌀,일반계,4548.496,상품,1,kg
2022,3,콩,흰 콩(국산),5834.217,상품,500,g
2022,3,콩,흰 콩(국산),3590,중품,500,g
2022,3,팥,붉은 팥(국산),8438.149,상품,500,g
2022,3,녹두,국산,11128.877,상품,500,g
2022,3,고구마,밤,5194.652,상품,1,kg
2022,3,고구마,밤,4434,중품,1,kg
2022,3,감자,수미,513.018,상품,100,g
2022,3,감자,수미,314.425,중품,100,g
2022,3,배추,월동,4450.792,상품,1,포기
2022,3,배추,월동,3602.847,중품,1,포기
2022,3,양배추,양배추,3689.946,상품,1,포기
2022,3,양배추,양배추,3223.441,중품,1,포기
2022,3,시금치,시금치,7691.384,상품,1,kg
2022,3,상추,적,830.023,상품,100,g
2022,3,상추,적,583.333,중품,100,g
2022,3,상추,청,899.816,상품,100,g
2022,3,상추,청,543.631,중품,100,g
2022,3,얼갈이배추,얼갈이배추,2941.812,상품,1,kg
2022,3,수박,수박,27015.819,상품,1,개
2022,3,수박,수박,25155.658,중품,1,개
2022,3,참외,참외,30622.184,상품,10,개
2022,3,참외,참외,25661.429,중품,10,개
2022,3,오이,가시계통,13962.994,상품,10,개
2022,3,오이,다다기계통,9612.383,상품,10,개
2022,3,오이,다다기계통,6970.825,중품,10,개
2022,3,오이,취청,12722.953,상품,10,개
2022,3,호박,애호박,1825.001,상품,1,개
2022,3,호박,애호박,1353.303,중품,1,개
2022,3,호박,쥬키니,1894.654,상품,1,개
2022,3,토마토,토마토,6228.264,상품,1,kg
2022,3,토마토,토마토,3944.626,중품,1,kg
2022,3,딸기,딸기,1226.746,상품,100,g
2022,3,딸기,딸기,979.966,중품,100,g
2022,3,무,월동,1662.892,상품,1,개
2022,3,무,월동,1497.785,중품,1,개
2022,3,당근,무세척,2872.164,상품,1,kg
2022,3,당근,무세척,2182.381,중품,1,kg
2022,3,열무,열무,4115.778,상품,1,kg
2022,3,건고추,화건,13542.338,상품,600,g
2022,3,건고추,양건,17291.667,상품,600,g
2022,3,풋고추,풋고추,1728.84,상품,100,g
2022,3,풋고추,꽈리고추,1324.221,상품,100,g
2022,3,풋고추,꽈리고추,848.571,중품,100,g
2022,3,풋고추,청양고추,1087.424,상품,100,g
2022,3,풋고추,청양고추,757.341,중품,100,g
2022,3,붉은고추,붉은고추,2212.134,상품,100,g
2022,3,붉은고추,붉은고추,1214.524,중품,100,g
2022,3,양파,양파,1902.645,상품,1,kg
2022,3,양파,양파,1489.524,중품,1,kg
2022,3,파,대파,2904.578,상품,1,kg
2022,3,파,대파,2012.54,중품,1,kg
2022,3,파,쪽파,6594.514,상품,1,kg
2022,3,파,쪽파,4989.351,중품,1,kg
2022,3,생강,국산,8368.607,상품,1,kg
2022,3,생강,국산,5689.643,중품,1,kg
2022,3,고춧가루,국산,30596.429,상품,1,kg
2022,3,고춧가루,중국,12320.238,상품,1,kg
2022,3,미나리,미나리,835.592,상품,100,g
2022,3,깻잎,깻잎,2556.792,상품,100,g
2022,3,피망,청,1380.862,상품,100,g
2022,3,파프리카,파프리카,1819.838,상품,200,g
2022,3,파프리카,파프리카,1393.223,중품,200,g
2022,3,멜론,멜론,13804.937,상품,1,개
2022,3,멜론,멜론,10160.536,중품,1,개
2022,3,깐마늘(국산),깐마늘(국산),12168.29,상품,1,kg
2022,3,깐마늘(국산),깐마늘(국산),9030.7,중품,1,kg
2022,3,참깨,백색(국산),16585.714,상품,500,g
2022,3,참깨,중국,4743.446,중품,500,g
2022,3,참깨,인도,3277.143,중품,500,g
2022,3,땅콩,국산,2782.663,상품,100,g
2022,3,땅콩,수입,905.088,중품,100,g
2022,3,느타리버섯,느타리버섯,1101.619,상품,100,g
2022,3,느타리버섯,느타리버섯,723.835,중품,100,g
2022,3,느타리버섯,애느타리버섯,581.741,상품,100,g
2022,3,팽이버섯,팽이버섯,587.582,상품,150,g
2022,3,새송이버섯,새송이버섯,579.316,상품,100,g
2022,3,새송이버섯,새송이버섯,450.238,중품,100,g
2022,3,호두,수입,1638.241,중품,100,g
2022,3,아몬드,수입,1494.87,중품,100,g
2022,3,사과,후지,27330.938,상품,10,개
2022,3,사과,후지,19369.478,중품,10,개
2022,3,배,신고,39505.448,상품,10,개
2022,3,배,신고,26860.039,중품,10,개
2022,3,포도,레드글로브 페루,7693.45,상품,1,kg
2022,3,포도,샤인머스켓,57294.206,상품,2,kg
2022,3,감귤,노지,3408.154,M과,10,개
2022,3,감귤,노지,3078.81,S과,10,개
2022,3,단감,단감,16095.197,상품,10,개
2022,3,단감,단감,11751.461,중품,10,개
2022,3,바나나,수입,313.679,상품,100,g
2022,3,바나나,수입,299.719,중품,100,g
2022,3,참다래,국산,9032.477,상품,10,개
2022,3,참다래,국산,7153.072,중품,10,개
2022,3,파인애플,수입,6195.116,상품,1,개
2022,3,파인애플,수입,5553.773,중품,1,개
2022,3,오렌지,네이블 미국,13061.148,상품,10,개
2022,3,방울토마토,방울토마토,9859.071,상품,1,kg
2022,3,방울토마토,대추방울토마토,9083.478,상품,1,kg
2022,3,레몬,수입,10405.689,상품,10,개
2022,3,레몬,수입,8207.796,중품,10,개
2022,3,건포도,수입,936.22,중품,100,g
2022,3,건블루베리,수입,3294.732,중품,100,g
2022,3,망고,수입,4797.121,상품,1,개
2022,3,쇠고기,한우등심,10762.9,1등급,100,g
2022,3,쇠고기,한우등심,13873.328,1+등급,100,g
2022,3,쇠고기,한우양지,6457.283,1등급,100,g
2022,3,쇠고기,한우양지,8081.231,1+등급,100,g
2022,3,쇠고기,한우안심,15134.525,1등급,100,g
2022,3,쇠고기,한우안심,19010.761,1+등급,100,g
2022,3,쇠고기,한우설도,5008.163,1등급,100,g
2022,3,쇠고기,한우설도,5961.143,1+등급,100,g
2022,3,쇠고기,미국산갈비,3765.455,냉동,100,g
2022,3,쇠고기,미국산갈비살,3282.836,냉장,100,g
2022,3,쇠고기,호주산갈비,3276.619,냉장,100,g
2022,3,쇠고기,호주산갈비,3298.506,냉동,100,g
2022,3,돼지고기,삼겹살(국산냉장),2343.593,중품,100,g
2022,3,돼지고기,삼겹살(수입냉동),1355.088,중품,100,g
2022,3,돼지고기,목살,2244.074,중품,100,g
2022,3,돼지고기,돼지갈비,1312.554,중품,100,g
2022,3,돼지고기,앞다리살,1266.861,중품,100,g
2022,3,닭고기,도계,5652.358,중품,1,kg
2022,3,계란,특란,6420.162,중품,30,개
2022,3,우유,우유,2710.052,상품,1,리터
2022,3,고등어,생선,3858.363,중품,1,마리
2022,3,고등어,냉동,3219.753,중품,1,마리
2022,3,고등어,염장,3593.393,중품,2,마리
2022,3,꽁치,냉동(수입),5619.748,중품,5,마리
2022,3,갈치,생선,7706.141,중품,1,마리
2022,3,갈치,냉동,5248.53,중품,1,마리
2022,3,명태,냉동,2692.309,중품,1,마리
2022,3,물오징어,냉동,4614.326,중품,1,마리
2022,3,건멸치,건멸치,2747.66,중품,100,g
2022,3,건오징어,건오징어,62302.025,중품,10,마리
2022,3,김,마른김,915.741,중품,10,장
2022,3,김,얼구운김,1638.328,중품,10,장
2022,3,건미역,건미역,2936.899,상품,100,g
2022,3,굴,굴,20301.755,상품,1,kg
2022,3,수입조기,부세수입(냉동),3769.959,중품,1,마리
2022,3,새우젓,새우젓,21350.961,상품,1,kg
2022,3,멸치액젓,멸치액젓,5418.993,상품,1,kg
2022,3,굵은소금,굵은소금,10563.669,상품,5,kg
2022,3,전복,전복,15675.445,중품,5,마리
2022,3,새우,흰다리(수입),4548.441,중품,10,마리
2022,3,즉석밥,CJ 햇반 백미밥 210g×8개,9854.198,상품,1,묶음
2022,3,두부,풀무원 국산콩 300g×2,5401.606,상품,1,개
2022,3,김치,대상 종가집 포기김치 3.3kg,28714.57,상품,1,개
2022,3,고추장,해찬들 우리쌀로만든 태양초고추장 1kg,14454.021,상품,1,개
2022,3,된장,청정원 재래식 생된장 1kg,7905.326,상품,1,개
2022,3,간장,샘표 양조간장 501 1.8L,13558.977,상품,1,개
2022,3,맛김(조미김),동원에프앤비 양반 들기름김 5g×20봉,7530.688,상품,1,묶음
2022,3,콩나물,풀무원 국산콩 콩나물 340g,2607.531,상품,1,봉
2022,4,쌀,일반계,52037.121,상품,20,kg
2022,4,찹쌀,일반계,3843.387,상품,1,kg
2022,4,콩,흰 콩(국산),5808.911,상품,500,g
2022,4,콩,흰 콩(국산),3590,중품,500,g
2022,4,팥,붉은 팥(국산),8272.219,상품,500,g
2022,4,녹두,국산,11117.653,상품,500,g
2022,4,고구마,밤,5341.924,상품,1,kg
2022,4,고구마,밤,4498.428,중품,1,kg
2022,4,감자,수미,564.508,상품,100,g
2022,4,감자,수미,408.979,중품,100,g
2022,4,배추,월동,4978.011,상품,1,포기
2022,4,배추,월동,3899.849,중품,1,포기
2022,4,양배추,양배추,4092.463,상품,1,포기
2022,4,양배추,양배추,3588.401,중품,1,포기
2022,4,시금치,시금치,6962.404,상품,1,kg
2022,4,상추,적,944.131,상품,100,g
2022,4,상추,적,619.48,중품,100,g
2022,4,상추,청,1045.865,상품,100,g
2022,4,상추,청,580.417,중품,100,g
2022,4,얼갈이배추,얼갈이배추,2985.451,상품,1,kg
2022,4,수박,수박,24697.433,상품,1,개
2022,4,수박,수박,22430.036,중품,1,개
2022,4,참외,참외,28813.106,상품,10,개
2022,4,참외,참외,24250.06,중품,10,개
2022,4,오이,가시계통,12319.894,상품,10,개
2022,4,오이,다다기계통,8366.416,상품,10,개
2022,4,오이,다다기계통,5500.635,중품,10,개
2022,4,오이,취청,12126.697,상품,10,개
2022,4,호박,애호박,1472.576,상품,1,개
2022,4,호박,애호박,1165.556,중품,1,개
2022,4,호박,쥬키니,1938.924,상품,1,개
2022,4,토마토,토마토,5713.168,상품,1,kg
2022,4,토마토,토마토,3671.429,중품,1,kg
2022,4,딸기,딸기,1058.181,상품,100,g
2022,4,딸기,딸기,901.227,중품,100,g
2022,4,무,월동,1631.429,상품,1,개
2022,4,무,월동,1470.408,중품,1,개
2022,4,당근,무세척,3337.228,상품,1,kg
2022,4,당근,무세척,2177.095,중품,1,kg
2022,4,열무,열무,3475.543,상품,1,kg
2022,4,건고추,화건,13363.009,상품,600,g
2022,4,건고추,양건,17224.206,상품,600,g
2022,4,풋고추,풋고추,1557.3,상품,100,g
2022,4,풋고추,꽈리고추,1368.961,상품,100,g
2022,4,풋고추,꽈리고추,814.167,중품,100,g
2022,4,풋고추,청양고추,910.963,상품,100,g
2022,4,풋고추,청양고추,648.016,중품,100,g
2022,4,풋고추,오이맛고추,1420.915,상품,150,g
2022,4,붉은고추,붉은고추,2135.008,상품,100,g
2022,4,붉은고추,붉은고추,1241.726,중품,100,g
2022,4,양파,양파,1808.097,상품,1,kg
2022,4,양파,양파,1428.553,중품,1,kg
2022,4,양파,햇양파,2056.399,상품,1,kg
2022,4,파,대파,2577.511,상품,1,kg
2022,4,파,대파,1864.484,중품,1,kg
2022,4,파,쪽파,4589.861,상품,1,kg
2022,4,파,쪽파,3364.978,중품,1,kg
2022,4,생강,국산,8434.015,상품,1,kg
2022,4,생강,국산,5645,중품,1,kg
2022,4,고춧가루,국산,30534.162,상품,1,kg
2022,4,고춧가루,중국,12323.846,상품,1,kg
2022,4,미나리,미나리,686.149,상품,100,g
2022,4,깻잎,깻잎,2475.624,상품,100,g
2022,4,피망,청,1352.045,상품,100,g
2022,4,파프리카,파프리카,1534.729,상품,200,g
2022,4,파프리카,파프리카,1175.128,중품,200,g
2022,4,멜론,멜론,15205.747,상품,1,개
2022,4,깐마늘(국산),깐마늘(국산),12813.541,상품,1,kg
2022,4,깐마늘(국산),깐마늘(국산),9336.274,중품,1,kg
2022,4,참깨,백색(국산),16617.647,상품,500,g
2022,4,참깨,중국,4864.734,중품,500,g
2022,4,땅콩,국산,2728.82,상품,100,g
2022,4,땅콩,수입,909.496,중품,100,g
2022,4,느타리버섯,느타리버섯,1105.229,상품,100,g
2022,4,느타리버섯,느타리버섯,746.19,중품,100,g
2022,4,느타리버섯,애느타리버섯,579.435,상품,100,g
2022,4,팽이버섯,팽이버섯,597.879,상품,150,g
2022,4,새송이버섯,새송이버섯,575.433,상품,100,g
2022,4,새송이버섯,새송이버섯,438.806,중품,100,g
2022,4,호두,수입,1558.884,중품,100,g
2022,4,아몬드,수입,1507.219,중품,100,g
2022,4,사과,후지,27921.702,상품,10,개
2022,4,사과,후지,18865.349,중품,10,개
2022,4,배,신고,38443.079,상품,10,개
2022,4,배,신고,27663.667,중품,10,개
2022,4,포도,레드글로브 페루,7359.761,상품,1,kg
2022,4,포도,톰슨 호주,11956.667,상품,1,kg
2022,4,바나나,수입,324.632,상품,100,g
2022,4,바나나,수입,306.179,중품,100,g
2022,4,참다래,국산,9323.395,상품,10,개
2022,4,참다래,국산,7100.455,중품,10,개
2022,4,파인애플,수입,6398.389,상품,1,개
